,Country,Date,value
77590,Angola,01/01/91,3030.21
77591,Angola,01/01/92,2824.97
77592,Angola,01/01/93,2127.13
77593,Angola,01/01/94,2131.9
77594,Angola,01/01/95,2427.8
77595,Angola,01/01/96,2727.94
77596,Angola,01/01/97,2896.23
77597,Angola,01/01/98,2982.9
77598,Angola,01/01/99,3008.19
77599,Angola,01/01/00,3075.9
77600,Angola,01/01/01,3173.63
77601,Angola,01/01/02,3539.86
77602,Angola,01/01/03,3589.55
77603,Angola,01/01/04,3948.55
77604,Angola,01/01/05,4523.44
77605,Angola,01/01/06,5018.61
77606,Angola,01/01/07,5668.3
77607,Angola,01/01/08,6199.93
77608,Angola,01/01/09,6079.88
77609,Angola,01/01/10,6226.86
77610,Angola,01/01/11,6346.94
77611,Angola,01/01/12,6775.71
77612,Angola,01/01/13,6985.11
77613,Angola,01/01/14,7204.94
77614,Angola,01/01/15,7102.99
77615,Angola,01/01/16,6763.74
77616,Angola,01/01/17,6657.85
77617,Antigua and Barbuda,01/01/90,10585.07
77618,Antigua and Barbuda,01/01/91,11074.04
77619,Antigua and Barbuda,01/01/92,11270.14
77620,Antigua and Barbuda,01/01/93,11885.07
77621,Antigua and Barbuda,01/01/94,12626.81
77622,Antigua and Barbuda,01/01/95,12010.05
77623,Antigua and Barbuda,01/01/96,12690.7
77624,Antigua and Barbuda,01/01/97,13244.42
77625,Antigua and Barbuda,01/01/98,13650.73
77626,Antigua and Barbuda,01/01/99,14025.75
77627,Antigua and Barbuda,01/01/00,14983.85
77628,Antigua and Barbuda,01/01/01,14313.83
77629,Antigua and Barbuda,01/01/02,14476.64
77630,Antigua and Barbuda,01/01/03,15475.54
77631,Antigua and Barbuda,01/01/04,16629.59
77632,Antigua and Barbuda,01/01/05,18061.51
77633,Antigua and Barbuda,01/01/06,20742.44
77634,Antigua and Barbuda,01/01/07,22991.23
77635,Antigua and Barbuda,01/01/08,23157.18
77636,Antigua and Barbuda,01/01/09,20266.26
77637,Antigua and Barbuda,01/01/10,18819.59
77638,Antigua and Barbuda,01/01/11,18605.32
77639,Antigua and Barbuda,01/01/12,19412.5
77640,Antigua and Barbuda,01/01/13,19521.46
77641,Antigua and Barbuda,01/01/14,20596.04
77642,Antigua and Barbuda,01/01/15,21427.18
77643,Antigua and Barbuda,01/01/16,22636.71
77644,Antigua and Barbuda,01/01/17,23522.12
77645,Argentina,01/01/90,7323.94
77646,Argentina,01/01/91,8143.4
77647,Argentina,01/01/92,8866.92
77648,Argentina,01/01/93,9691.66
77649,Argentina,01/01/94,10340.02
77650,Argentina,01/01/95,10127.37
77651,Argentina,01/01/96,10751.64
77652,Argentina,01/01/97,11685.97
77653,Argentina,01/01/98,12129.62
77654,Argentina,01/01/99,11766.35
77655,Argentina,01/01/00,11807.25
77656,Argentina,01/01/01,11416.34
77657,Argentina,01/01/02,10214.84
77658,Argentina,01/01/03,11214.9
77659,Argentina,01/01/04,12427.76
77660,Argentina,01/01/05,13814.43
77661,Argentina,01/01/06,15223.89
77662,Argentina,01/01/07,16861.53
77663,Argentina,01/01/08,17707.23
77664,Argentina,01/01/09,16614.17
77665,Argentina,01/01/10,18329.18
77666,Argentina,01/01/11,19629.35
77667,Argentina,01/01/12,19593.58
77668,Argentina,01/01/13,20204.28
77669,Argentina,01/01/14,19863.07
77670,Argentina,01/01/15,20416.55
77671,Argentina,01/01/16,20065.08
77672,Argentina,01/01/17,20828.88
77673,Armenia,01/01/90,2418.29
77674,Armenia,01/01/91,2227.14
77675,Armenia,01/01/92,1349.79
77676,Armenia,01/01/93,1290.17
77677,Armenia,01/01/94,1422.37
77678,Armenia,01/01/95,1584.22
77679,Armenia,01/01/96,1734.24
77680,Armenia,01/01/97,1842.94
77681,Armenia,01/01/98,2014.63
77682,Armenia,01/01/99,2126.41
77683,Armenia,01/01/00,2317.69
77684,Armenia,01/01/01,2613.16
77685,Armenia,01/01/02,3019.74
77686,Armenia,01/01/03,3531.13
77687,Armenia,01/01/04,4030.99
77688,Armenia,01/01/05,4768.35
77689,Armenia,01/01/06,5606.31
77690,Armenia,01/01/07,6603.65
77691,Armenia,01/01/08,7259.24
77692,Armenia,01/01/09,6322.07
77693,Armenia,01/01/10,6565.7
77694,Armenia,01/01/11,7022.1
77695,Armenia,01/01/12,7655.18
77696,Armenia,01/01/13,8014.36
77697,Armenia,01/01/14,8422.96
77698,Armenia,01/01/15,8753.12
77699,Armenia,01/01/16,8842.69
77700,Armenia,01/01/17,9667.96
77701,Azerbaijan,01/01/90,5501.12
77702,Azerbaijan,01/01/91,5557.5
77703,Azerbaijan,01/01/92,4333.4
77704,Azerbaijan,01/01/93,3360.24
77705,Azerbaijan,01/01/94,2718.69
77706,Azerbaijan,01/01/95,2419.87
77707,Azerbaijan,01/01/96,2471
77708,Azerbaijan,01/01/97,2633.53
77709,Azerbaijan,01/01/98,2900.66
77710,Azerbaijan,01/01/99,3135.35
77711,Azerbaijan,01/01/00,3533.49
77712,Azerbaijan,01/01/01,3941.15
77713,Azerbaijan,01/01/02,4392.92
77714,Azerbaijan,01/01/03,4944.73
77715,Azerbaijan,01/01/04,5550.13
77716,Azerbaijan,01/01/05,7167.44
77717,Azerbaijan,01/01/06,9827.82
77718,Azerbaijan,01/01/07,12474.42
77719,Azerbaijan,01/01/08,13796.5
77720,Azerbaijan,01/01/09,14896.96
77721,Azerbaijan,01/01/10,15623.89
77722,Azerbaijan,01/01/11,15754.15
77723,Azerbaijan,01/01/12,16192.93
77724,Azerbaijan,01/01/13,17208.2
77725,Azerbaijan,01/01/14,17662.59
77726,Azerbaijan,01/01/15,17834.12
77727,Azerbaijan,01/01/16,17276.03
77728,Azerbaijan,01/01/17,17449.94
77729,Bahamas,01/01/90,20026.37
77730,Bahamas,01/01/91,19464.65
77731,Bahamas,01/01/92,18785.73
77732,Bahamas,01/01/93,18933.96
77733,Bahamas,01/01/94,19603.85
77734,Bahamas,01/01/95,20571.76
77735,Bahamas,01/01/96,21552
77736,Bahamas,01/01/97,22125
77737,Bahamas,01/01/98,23170.47
77738,Bahamas,01/01/99,24904.18
77739,Bahamas,01/01/00,26143.2
77740,Bahamas,01/01/01,26966.26
77741,Bahamas,01/01/02,27572.98
77742,Bahamas,01/01/03,27187.68
77743,Bahamas,01/01/04,27589.46
77744,Bahamas,01/01/05,28842.87
77745,Bahamas,01/01/06,29879.99
77746,Bahamas,01/01/07,30528.24
77747,Bahamas,01/01/08,29850.17
77748,Bahamas,01/01/09,28319.14
77749,Bahamas,01/01/10,28624.06
77750,Bahamas,01/01/11,28941.03
77751,Bahamas,01/01/12,29959.38
77752,Bahamas,01/01/13,29941.45
77753,Bahamas,01/01/14,30069.87
77754,Bahamas,01/01/15,30338.35
77755,Bahamas,01/01/16,29813.28
77756,Bahamas,01/01/17,30494.75
77757,Bahrain,01/01/90,22689.51
77758,Bahrain,01/01/91,25369.88
77759,Bahrain,01/01/92,26979.07
77760,Bahrain,01/01/93,30412.64
77761,Bahrain,01/01/94,30228.22
77762,Bahrain,01/01/95,31268.59
77763,Bahrain,01/01/96,32290.54
77764,Bahrain,01/01/97,32933.52
77765,Bahrain,01/01/98,33818.48
77766,Bahrain,01/01/99,34527.3
77767,Bahrain,01/01/00,35614.13
77768,Bahrain,01/01/01,35570.42
77769,Bahrain,01/01/02,35507.84
77770,Bahrain,01/01/03,36249.47
77771,Bahrain,01/01/04,37390.95
77772,Bahrain,01/01/05,38457.41
77773,Bahrain,01/01/06,39153.8
77774,Bahrain,01/01/07,40273.38
77775,Bahrain,01/01/08,40547.38
77776,Bahrain,01/01/09,39402.79
77777,Bahrain,01/01/10,39740.39
77778,Bahrain,01/01/11,40164.58
77779,Bahrain,01/01/12,41745.89
77780,Bahrain,01/01/13,44262.11
77781,Bahrain,01/01/14,46322.23
77782,Bahrain,01/01/15,46912.76
77783,Bahrain,01/01/16,47236.09
77784,Bahrain,01/01/17,47708.06
77785,Bangladesh,01/01/90,832.24
77786,Bangladesh,01/01/91,869.13
77787,Bangladesh,01/01/92,916.3
77788,Bangladesh,01/01/93,960.93
77789,Bangladesh,01/01/94,997.73
77790,Bangladesh,01/01/95,1047.93
77791,Bangladesh,01/01/96,1091.76
77792,Bangladesh,01/01/97,1136.08
77793,Bangladesh,01/01/98,1183.1
77794,Bangladesh,01/01/99,1232.14
77795,Bangladesh,01/01/00,1301.15
77796,Bangladesh,01/01/01,1372.04
77797,Bangladesh,01/01/02,1420.09
77798,Bangladesh,01/01/03,1490.67
77799,Bangladesh,01/01/04,1585.8
77800,Bangladesh,01/01/05,1717.99
77801,Bangladesh,01/01/06,1863.75
77802,Bangladesh,01/01/07,2023.75
77803,Bangladesh,01/01/08,2163.04
77804,Bangladesh,01/01/09,2264.33
77805,Bangladesh,01/01/10,2392.75
77806,Bangladesh,01/01/11,2570.85
77807,Bangladesh,01/01/12,2758.49
77808,Bangladesh,01/01/13,2940.87
77809,Bangladesh,01/01/14,3141.57
77810,Bangladesh,01/01/15,3345.53
77811,Bangladesh,01/01/16,3583.78
77812,Bangladesh,01/01/17,3877.03
77813,Barbados,01/01/90,9145.63
77814,Barbados,01/01/91,9048.94
77815,Barbados,01/01/92,8578.91
77816,Barbados,01/01/93,8859.76
77817,Barbados,01/01/94,9357.83
77818,Barbados,01/01/95,9711.56
77819,Barbados,01/01/96,10243.07
77820,Barbados,01/01/97,10871.22
77821,Barbados,01/01/98,11357.49
77822,Barbados,01/01/99,11527.06
77823,Barbados,01/01/00,12272.13
77824,Barbados,01/01/01,12215.47
77825,Barbados,01/01/02,12465.88
77826,Barbados,01/01/03,12952.01
77827,Barbados,01/01/04,13454.22
77828,Barbados,01/01/05,14390.79
77829,Barbados,01/01/06,15615.04
77830,Barbados,01/01/07,16247.8
77831,Barbados,01/01/08,16517.01
77832,Barbados,01/01/09,15915.2
77833,Barbados,01/01/10,16088.85
77834,Barbados,01/01/11,16472.08
77835,Barbados,01/01/12,16776.36
77836,Barbados,01/01/13,17016.48
77837,Barbados,01/01/14,17287.94
77838,Barbados,01/01/15,17579.18
77839,Barbados,01/01/16,18078.56
77840,Barbados,01/01/17,18559.34
77841,Belize,01/01/90,3305.75
77842,Belize,01/01/91,3736.17
77843,Belize,01/01/92,4211.85
77844,Belize,01/01/93,4506.17
77845,Belize,01/01/94,4516.61
77846,Belize,01/01/95,4521.93
77847,Belize,01/01/96,4523.52
77848,Belize,01/01/97,4593.55
77849,Belize,01/01/98,4635.57
77850,Belize,01/01/99,4932.45
77851,Belize,01/01/00,5510.39
77852,Belize,01/01/01,5740.63
77853,Belize,01/01/02,5958.42
77854,Belize,01/01/03,6473.18
77855,Belize,01/01/04,6784.89
77856,Belize,01/01/05,7001.46
77857,Belize,01/01/06,7353.29
77858,Belize,01/01/07,7436.53
77859,Belize,01/01/08,7628.89
77860,Belize,01/01/09,7547.01
77861,Belize,01/01/10,7709.08
77862,Belize,01/01/11,7855.08
77863,Belize,01/01/12,8057.14
77864,Belize,01/01/13,8088.69
77865,Belize,01/01/14,8363.47
77866,Belize,01/01/15,8558.2
77867,Belize,01/01/16,8421.24
77868,Belize,01/01/17,8525.13
77869,Benin,01/01/90,945.15
77870,Benin,01/01/91,984.08
77871,Benin,01/01/92,1000.85
77872,Benin,01/01/93,1047.16
77873,Benin,01/01/94,1054.3
77874,Benin,01/01/95,1104.37
77875,Benin,01/01/96,1136.84
77876,Benin,01/01/97,1186.13
77877,Benin,01/01/98,1210.16
77878,Benin,01/01/99,1256.66
77879,Benin,01/01/00,1320.58
77880,Benin,01/01/01,1380.29
77881,Benin,01/01/02,1422.62
77882,Benin,01/01/03,1456.02
77883,Benin,01/01/04,1516.07
77884,Benin,01/01/05,1545.33
77885,Benin,01/01/06,1608.39
77886,Benin,01/01/07,1700.8
77887,Benin,01/01/08,1768.32
77888,Benin,01/01/09,1772.75
77889,Benin,01/01/10,1781.56
77890,Benin,01/01/11,1820.89
77891,Benin,01/01/12,1891.55
77892,Benin,01/01/13,2006.36
77893,Benin,01/01/14,2114.51
77894,Benin,01/01/15,2122.24
77895,Benin,01/01/16,2169.71
77896,Benin,01/01/17,2276.5
77897,Bhutan,01/01/90,1502.52
77898,Bhutan,01/01/91,1546.19
77899,Bhutan,01/01/92,1672.12
77900,Bhutan,01/01/93,1773.97
77901,Bhutan,01/01/94,1925.78
77902,Bhutan,01/01/95,2111.67
77903,Bhutan,01/01/96,2250.62
77904,Bhutan,01/01/97,2368.95
77905,Bhutan,01/01/98,2473.59
77906,Bhutan,01/01/99,2637.1
77907,Bhutan,01/01/00,2804.27
77908,Bhutan,01/01/01,3018.28
77909,Bhutan,01/01/02,3299.38
77910,Bhutan,01/01/03,3524.09
77911,Bhutan,01/01/04,3733.6
77912,Bhutan,01/01/05,4025.38
77913,Bhutan,01/01/06,4330.43
77914,Bhutan,01/01/07,5130.19
77915,Bhutan,01/01/08,5370.85
77916,Bhutan,01/01/09,5662.78
77917,Bhutan,01/01/10,6288.32
77918,Bhutan,01/01/11,6805.88
77919,Bhutan,01/01/12,7167.62
77920,Bhutan,01/01/13,7332.87
77921,Bhutan,01/01/14,7783.98
77922,Bhutan,01/01/15,8273.41
77923,Bhutan,01/01/16,8917.3
77924,Bhutan,01/01/17,9391.54
77925,Bolivia (Plurinational State of),01/01/90,2395.54
77926,Bolivia (Plurinational State of),01/01/91,2554.86
77927,Bolivia (Plurinational State of),01/01/92,2604.29
77928,Bolivia (Plurinational State of),01/01/93,2725.76
77929,Bolivia (Plurinational State of),01/01/94,2856.73
77930,Bolivia (Plurinational State of),01/01/95,2993.1
77931,Bolivia (Plurinational State of),01/01/96,3118.54
77932,Bolivia (Plurinational State of),01/01/97,3264.17
77933,Bolivia (Plurinational State of),01/01/98,3398.45
77934,Bolivia (Plurinational State of),01/01/99,3398.93
77935,Bolivia (Plurinational State of),01/01/00,3496.45
77936,Bolivia (Plurinational State of),01/01/01,3569.21
77937,Bolivia (Plurinational State of),01/01/02,3646.7
77938,Bolivia (Plurinational State of),01/01/03,3752.16
77939,Bolivia (Plurinational State of),01/01/04,3945.77
77940,Bolivia (Plurinational State of),01/01/05,4179.32
77941,Bolivia (Plurinational State of),01/01/06,4437.57
77942,Bolivia (Plurinational State of),01/01/07,4683.83
77943,Bolivia (Plurinational State of),01/01/08,4985.69
77944,Bolivia (Plurinational State of),01/01/09,5107.66
77945,Bolivia (Plurinational State of),01/01/10,5296.82
77946,Bolivia (Plurinational State of),01/01/11,5598.51
77947,Bolivia (Plurinational State of),01/01/12,5904.03
77948,Bolivia (Plurinational State of),01/01/13,6316.44
77949,Bolivia (Plurinational State of),01/01/14,6683.35
77950,Bolivia (Plurinational State of),01/01/15,6975.56
77951,Bolivia (Plurinational State of),01/01/16,7242.33
77952,Bolivia (Plurinational State of),01/01/17,7575.68
77953,Bosnia and Herzegovina,01/01/94,949.43
77954,Bosnia and Herzegovina,01/01/95,1202.85
77955,Bosnia and Herzegovina,01/01/96,2353.14
77956,Bosnia and Herzegovina,01/01/97,3240.45
77957,Bosnia and Herzegovina,01/01/98,3788.58
77958,Bosnia and Herzegovina,01/01/99,4206.14
77959,Bosnia and Herzegovina,01/01/00,4529.31
77960,Bosnia and Herzegovina,01/01/01,4731.22
77961,Bosnia and Herzegovina,01/01/02,5114.3
77962,Bosnia and Herzegovina,01/01/03,5348.97
77963,Bosnia and Herzegovina,01/01/04,6172.59
77964,Bosnia and Herzegovina,01/01/05,6451.9
77965,Bosnia and Herzegovina,01/01/06,7378.77
77966,Bosnia and Herzegovina,01/01/07,8164.3
77967,Bosnia and Herzegovina,01/01/08,9006.47
77968,Bosnia and Herzegovina,01/01/09,9004.9
77969,Bosnia and Herzegovina,01/01/10,9305.86
77970,Bosnia and Herzegovina,01/01/11,9901.59
77971,Bosnia and Herzegovina,01/01/12,10181.94
77972,Bosnia and Herzegovina,01/01/13,10825.9
77973,Bosnia and Herzegovina,01/01/14,11164.22
77974,Bosnia and Herzegovina,01/01/15,11650.48
77975,Bosnia and Herzegovina,01/01/16,12346.4
77976,Bosnia and Herzegovina,01/01/17,13107.72
77977,Botswana,01/01/90,5130.2
77978,Botswana,01/01/91,5540.26
77979,Botswana,01/01/92,5675.22
77980,Botswana,01/01/93,5767.62
77981,Botswana,01/01/94,5953
77982,Botswana,01/01/95,6353.22
77983,Botswana,01/01/96,6697.11
77984,Botswana,01/01/97,7227.58
77985,Botswana,01/01/98,7197.83
77986,Botswana,01/01/99,7871.9
77987,Botswana,01/01/00,8075.76
77988,Botswana,01/01/01,8155.01
77989,Botswana,01/01/02,8659.32
77990,Botswana,01/01/03,9115.67
77991,Botswana,01/01/04,9488.34
77992,Botswana,01/01/05,10093.56
77993,Botswana,01/01/06,11103.97
77994,Botswana,01/01/07,12148.44
77995,Botswana,01/01/08,12944.41
77996,Botswana,01/01/09,11840.66
77997,Botswana,01/01/10,12785.73
77998,Botswana,01/01/11,13596.17
77999,Botswana,01/01/12,14211.32
78000,Botswana,01/01/13,15804.59
78001,Botswana,01/01/14,16461.9
78002,Botswana,01/01/15,16054.68
78003,Botswana,01/01/16,16621.7
78004,Botswana,01/01/17,17024.17
78005,Brazil,01/01/90,6666.95
78006,Brazil,01/01/91,6872.26
78007,Brazil,01/01/92,6878.97
78008,Brazil,01/01/93,7250.7
78009,Brazil,01/01/94,7674.39
78010,Brazil,01/01/95,8049.86
78011,Brazil,01/01/96,8244.83
78012,Brazil,01/01/97,8534.43
78013,Brazil,01/01/98,8522.67
78014,Brazil,01/01/99,8563.32
78015,Brazil,01/01/00,9010.61
78016,Brazil,01/01/01,9214.57
78017,Brazil,01/01/02,9513.24
78018,Brazil,01/01/03,9688.27
78019,Brazil,01/01/04,10399.47
78020,Brazil,01/01/05,10948.67
78021,Brazil,01/01/06,11602.11
78022,Brazil,01/01/07,12500.64
78023,Brazil,01/01/08,13259.64
78024,Brazil,01/01/09,13212.28
78025,Brazil,01/01/10,14241.59
78026,Brazil,01/01/11,14973.1
78027,Brazil,01/01/12,15408.08
78028,Brazil,01/01/13,16002.18
78029,Brazil,01/01/14,16242.29
78030,Brazil,01/01/15,15699.44
78031,Brazil,01/01/16,15221.55
78032,Brazil,01/01/17,15553.4
78033,Brunei Darussalam,01/01/90,54713.54
78034,Brunei Darussalam,01/01/91,56673.17
78035,Brunei Darussalam,01/01/92,59019.13
78036,Brunei Darussalam,01/01/93,58932.1
78037,Brunei Darussalam,01/01/94,60412.47
78038,Brunei Darussalam,01/01/95,62772.32
78039,Brunei Darussalam,01/01/96,64137.92
78040,Brunei Darussalam,01/01/97,62764.17
78041,Brunei Darussalam,01/01/98,61671.13
78042,Brunei Darussalam,01/01/99,63128.45
78043,Brunei Darussalam,01/01/00,65019.36
78044,Brunei Darussalam,01/01/01,66944.59
78045,Brunei Darussalam,01/01/02,69230.27
78046,Brunei Darussalam,01/01/03,71320.26
78047,Brunei Darussalam,01/01/04,72394.35
78048,Brunei Darussalam,01/01/05,73855.72
78049,Brunei Darussalam,01/01/06,78379.54
78050,Brunei Darussalam,01/01/07,79597.93
78051,Brunei Darussalam,01/01/08,78664.26
78052,Brunei Darussalam,01/01/09,76946.01
78053,Brunei Darussalam,01/01/10,78904.61
78054,Brunei Darussalam,01/01/11,82434.88
78055,Brunei Darussalam,01/01/12,83566.45
78056,Brunei Darussalam,01/01/13,82000.93
78057,Brunei Darussalam,01/01/14,80402.36
78058,Brunei Darussalam,01/01/15,79671.77
78059,Brunei Darussalam,01/01/16,77507.66
78060,Brunei Darussalam,01/01/17,79003.43
78061,Bulgaria,01/01/90,5191.15
78062,Bulgaria,01/01/91,4959.82
78063,Bulgaria,01/01/92,4754.75
78064,Bulgaria,01/01/93,4834.23
78065,Bulgaria,01/01/94,5043.96
78066,Bulgaria,01/01/95,5320.08
78067,Bulgaria,01/01/96,5624.64
78068,Bulgaria,01/01/97,5688.65
78069,Bulgaria,01/01/98,6141.22
78070,Bulgaria,01/01/99,5767.19
78071,Bulgaria,01/01/00,6377.85
78072,Bulgaria,01/01/01,6908.92
78073,Bulgaria,01/01/02,7726.46
78074,Bulgaria,01/01/03,8343.16
78075,Bulgaria,01/01/04,9122.85
78076,Bulgaria,01/01/05,10211.27
78077,Bulgaria,01/01/06,11313.48
78078,Bulgaria,01/01/07,12800.89
78079,Bulgaria,01/01/08,14328.96
78080,Bulgaria,01/01/09,14146.18
78081,Bulgaria,01/01/10,14934.11
78082,Bulgaria,01/01/11,15676.14
78083,Bulgaria,01/01/12,16208.25
78084,Bulgaria,01/01/13,16571.03
78085,Bulgaria,01/01/14,17534.39
78086,Bulgaria,01/01/15,18186.49
78087,Bulgaria,01/01/16,19500.4
78088,Bulgaria,01/01/17,20948.1
78089,Burkina Faso,01/01/90,545.6
78090,Burkina Faso,01/01/91,598.65
78091,Burkina Faso,01/01/92,597.41
78092,Burkina Faso,01/01/93,615.88
78093,Burkina Faso,01/01/94,620.11
78094,Burkina Faso,01/01/95,651.11
78095,Burkina Faso,01/01/96,715.95
78096,Burkina Faso,01/01/97,752.95
78097,Burkina Faso,01/01/98,794.17
78098,Burkina Faso,01/01/99,841.92
78099,Burkina Faso,01/01/00,852.19
78100,Burkina Faso,01/01/01,903.06
78101,Burkina Faso,01/01/02,929.71
78102,Burkina Faso,01/01/03,993.03
78103,Burkina Faso,01/01/04,1035.28
78104,Burkina Faso,01/01/05,1127.29
78105,Burkina Faso,01/01/06,1198.22
78106,Burkina Faso,01/01/07,1261.12
78107,Burkina Faso,01/01/08,1338.54
78108,Burkina Faso,01/01/09,1347.26
78109,Burkina Faso,01/01/10,1394.25
78110,Burkina Faso,01/01/11,1472.72
78111,Burkina Faso,01/01/12,1550.63
78112,Burkina Faso,01/01/13,1620.21
78113,Burkina Faso,01/01/14,1672.03
78114,Burkina Faso,01/01/15,1704.86
78115,Burkina Faso,01/01/16,1773.31
78116,Burkina Faso,01/01/17,1866.16
78117,Burundi,01/01/90,666.77
78118,Burundi,01/01/91,706.86
78119,Burundi,01/01/92,714.91
78120,Burundi,01/01/93,673.14
78121,Burundi,01/01/94,649.85
78122,Burundi,01/01/95,601.6
78123,Burundi,01/01/96,556.2
78124,Burundi,01/01/97,550.26
78125,Burundi,01/01/98,575.65
78126,Burundi,01/01/99,570.03
78127,Burundi,01/01/00,567.01
78128,Burundi,01/01/01,577.85
78129,Burundi,01/01/02,595.92
78130,Burundi,01/01/03,582.1
78131,Burundi,01/01/04,607
78132,Burundi,01/01/05,611.66
78133,Burundi,01/01/06,642.76
78134,Burundi,01/01/07,659.92
78135,Burundi,01/01/08,682.15
78136,Burundi,01/01/09,690.28
78137,Burundi,01/01/10,711.23
78138,Burundi,01/01/11,732.26
78139,Burundi,01/01/12,756.39
78140,Burundi,01/01/13,783.97
78141,Burundi,01/01/14,808.13
78142,Burundi,01/01/15,761.26
78143,Burundi,01/01/16,741.35
78144,Burundi,01/01/17,735.45
78145,Cambodia,01/01/93,1145.23
78146,Cambodia,01/01/94,736.82
78147,Cambodia,01/01/95,800.44
78148,Cambodia,01/01/96,837.44
78149,Cambodia,01/01/97,861.15
78150,Cambodia,01/01/98,887.53
78151,Cambodia,01/01/99,991.17
78152,Cambodia,01/01/00,1097.49
78153,Cambodia,01/01/01,1181.77
78154,Cambodia,01/01/02,1255.35
78155,Cambodia,01/01/03,1365.68
78156,Cambodia,01/01/04,1523.41
78157,Cambodia,01/01/05,1753.02
78158,Cambodia,01/01/06,1971.16
78159,Cambodia,01/01/07,2197.31
78160,Cambodia,01/01/08,2355.23
78161,Cambodia,01/01/09,2339.82
78162,Cambodia,01/01/10,2471.3
78163,Cambodia,01/01/11,2658.71
78164,Cambodia,01/01/12,2860.84
78165,Cambodia,01/01/13,3074.06
78166,Cambodia,01/01/14,3301.42
78167,Cambodia,01/01/15,3514.68
78168,Cambodia,01/01/16,3738.02
78169,Cambodia,01/01/17,4017.57
78170,Cameroon,01/01/90,1951.78
78171,Cameroon,01/01/91,1884.36
78172,Cameroon,01/01/92,1815.16
78173,Cameroon,01/01/93,1664.02
78174,Cameroon,01/01/94,1689.09
78175,Cameroon,01/01/95,1737.58
78176,Cameroon,01/01/96,1799.47
78177,Cameroon,01/01/97,1878.03
78178,Cameroon,01/01/98,1934.96
78179,Cameroon,01/01/99,1998.22
78180,Cameroon,01/01/00,2063.33
78181,Cameroon,01/01/01,2146.64
78182,Cameroon,01/01/02,2213.62
78183,Cameroon,01/01/03,2299.56
78184,Cameroon,01/01/04,2456.77
78185,Cameroon,01/01/05,2518.49
78186,Cameroon,01/01/06,2613.79
78187,Cameroon,01/01/07,2739.02
78188,Cameroon,01/01/08,2811.98
78189,Cameroon,01/01/09,2817.32
78190,Cameroon,01/01/10,2869.88
78191,Cameroon,01/01/11,2969.05
78192,Cameroon,01/01/12,3079.15
78193,Cameroon,01/01/13,3215.08
78194,Cameroon,01/01/14,3377.55
78195,Cameroon,01/01/15,3512.67
78196,Cameroon,01/01/16,3620.28
78197,Cameroon,01/01/17,3722.43
